scenario,unit_id,epoch,repeat,vote,latency_s,tokens,raw
3,HSF15_cooler_rnn_0f390,15,4,PRUNE,0.7704171000223141,486,DECISION: PRUNE
3,HSF15_cooler_rnn_0f390,15,5,PRUNE,1.1972989999921992,486,DECISION: PRUNE
3,HSF15_cooler_rnn_0f390,15,6,PRUNE,0.7956571000104304,486,DECISION: PRUNE
3,HSF15_cooler_rnn_0f390,15,7,PRUNE,0.8198562000179663,486,DECISION: PRUNE
4,HSF15_cooler_fcn_3e03e,29,0,PRUNE,1.2384546000103,486,DECISION: PRUNE
4,HSF15_cooler_fcn_3e03e,29,1,PRUNE,0.7653865000174847,486,DECISION: PRUNE
4,HSF15_cooler_fcn_3e03e,29,2,PRUNE,0.7966946999949869,486,DECISION: PRUNE
4,HSF15_cooler_fcn_3e03e,29,3,PRUNE,0.8335593999945559,486,DECISION: PRUNE
4,HSF15_cooler_fcn_3e03e,29,4,PRUNE,0.8115746999974363,486,DECISION: PRUNE
4,HSF15_cooler_fcn_3e03e,29,5,PRUNE,1.248652000009315,486,DECISION: PRUNE
4,HSF15_cooler_fcn_3e03e,29,6,PRUNE,0.8063220999902114,486,DECISION: PRUNE
4,HSF15_cooler_fcn_3e03e,29,7,PRUNE,0.775871299993014,486,DECISION: PRUNE
5,HSF15_cooler_transformer_145d6,12,0,PRUNE,1.263063600024907,486,DECISION: PRUNE
5,HSF15_cooler_transformer_145d6,12,1,PRUNE,0.7680818999942858,486,DECISION: PRUNE
5,HSF15_cooler_transformer_145d6,12,2,PRUNE,0.7369861000042874,486,DECISION: PRUNE
5,HSF15_cooler_transformer_145d6,12,3,PRUNE,0.7650429999921471,486,DECISION: PRUNE
5,HSF15_cooler_transformer_145d6,12,4,PRUNE,0.7506944999913685,486,DECISION: PRUNE
5,HSF15_cooler_transformer_145d6,12,5,PRUNE,1.192350900004385,486,DECISION: PRUNE
5,HSF15_cooler_transformer_145d6,12,6,PRUNE,1.1924998000031337,486,DECISION: PRUNE
5,HSF15_cooler_transformer_145d6,12,7,PRUNE,1.2001997999905143,486,DECISION: PRUNE
6,HSF15_cooler_transformer_d9df6,3,0,PRUNE,1.5612344999972265,469,DECISION: PRUNE
6,HSF15_cooler_transformer_d9df6,3,1,PRUNE,1.5923204999999143,469,DECISION: PRUNE
6,HSF15_cooler_transformer_d9df6,3,2,PRUNE,1.7051096000068355,469,DECISION: PRUNE
6,HSF15_cooler_transformer_d9df6,3,3,PRUNE,1.6560063000069931,469,DECISION: PRUNE
6,HSF15_cooler_transformer_d9df6,3,4,PRUNE,1.662390300014522,469,DECISION: PRUNE
6,HSF15_cooler_transformer_d9df6,3,5,PRUNE,1.5793767999857664,469,DECISION: PRUNE
6,HSF15_cooler_transformer_d9df6,3,6,PRUNE,1.1917689999972936,469,DECISION: PRUNE
6,HSF15_cooler_transformer_d9df6,3,7,PRUNE,1.2249867000209633,469,DECISION: PRUNE
7,HSF15_cooler_transformer_1a900,12,0,PRUNE,1.2788221000228077,486,DECISION: PRUNE
7,HSF15_cooler_transformer_1a900,12,1,PRUNE,0.8036488999787252,486,DECISION: PRUNE
7,HSF15_cooler_transformer_1a900,12,2,PRUNE,0.8004874999751337,486,DECISION: PRUNE
7,HSF15_cooler_transformer_1a900,12,3,PRUNE,0.7870493999798782,486,DECISION: PRUNE
7,HSF15_cooler_transformer_1a900,12,4,PRUNE,0.7417001000139862,486,DECISION: PRUNE
7,HSF15_cooler_transformer_1a900,12,5,PRUNE,1.244908900000155,486,DECISION: PRUNE
7,HSF15_cooler_transformer_1a900,12,6,PRUNE,0.7467686999880243,486,DECISION: PRUNE
7,HSF15_cooler_transformer_1a900,12,7,PRUNE,0.7415738000127021,486,DECISION: PRUNE
8,HSF15_cooler_rnn_69df8,14,0,PRUNE,1.2246237999934237,486,DECISION: PRUNE
8,HSF15_cooler_rnn_69df8,14,1,PRUNE,0.7656615000159945,486,DECISION: PRUNE
8,HSF15_cooler_rnn_69df8,14,2,PRUNE,0.7498770999955013,486,DECISION: PRUNE
8,HSF15_cooler_rnn_69df8,14,3,PRUNE,0.7444957999978215,486,DECISION: PRUNE
8,HSF15_cooler_rnn_69df8,14,4,PRUNE,0.7579853999777697,486,DECISION: PRUNE
8,HSF15_cooler_rnn_69df8,14,5,PRUNE,1.2366545000113547,486,DECISION: PRUNE
8,HSF15_cooler_rnn_69df8,14,6,PRUNE,0.7840922999894246,486,DECISION: PRUNE
8,HSF15_cooler_rnn_69df8,14,7,PRUNE,0.7446630999911577,486,DECISION: PRUNE
9,HSF15_cooler_rnn_163a5,6,0,PRUNE,1.2344149999844376,485,DECISION: PRUNE
9,HSF15_cooler_rnn_163a5,6,1,PRUNE,0.7478360999957658,485,DECISION: PRUNE
9,HSF15_cooler_rnn_163a5,6,2,PRUNE,0.7661070000031032,485,DECISION: PRUNE
9,HSF15_cooler_rnn_163a5,6,3,PRUNE,0.7513608000008389,485,DECISION: PRUNE
9,HSF15_cooler_rnn_163a5,6,4,PRUNE,0.7614900999760721,485,DECISION: PRUNE
9,HSF15_cooler_rnn_163a5,6,5,PRUNE,1.2433696999796666,485,DECISION: PRUNE
9,HSF15_cooler_rnn_163a5,6,6,PRUNE,0.7489560999965761,485,DECISION: PRUNE
9,HSF15_cooler_rnn_163a5,6,7,PRUNE,0.749822799989488,485,DECISION: PRUNE
10,HSF15_cooler_rnn_9854a,47,0,PRUNE,1.2278503999987151,486,DECISION: PRUNE
10,HSF15_cooler_rnn_9854a,47,1,PRUNE,1.0610101999773178,486,DECISION: PRUNE
10,HSF15_cooler_rnn_9854a,47,2,PRUNE,0.8071454000019003,486,DECISION: PRUNE
10,HSF15_cooler_rnn_9854a,47,3,PRUNE,0.7968940999999177,486,DECISION: PRUNE
10,HSF15_cooler_rnn_9854a,47,4,PRUNE,0.7404034000064712,486,DECISION: PRUNE
10,HSF15_cooler_rnn_9854a,47,5,PRUNE,1.1867440000060014,486,DECISION: PRUNE
10,HSF15_cooler_rnn_9854a,47,6,PRUNE,1.186109000002034,486,DECISION: PRUNE
10,HSF15_cooler_rnn_9854a,47,7,PRUNE,1.231621000013547,486,DECISION: PRUNE
11,HSF15_cooler_rnn_6f220,3,0,PRUNE,1.6430423999845516,469,DECISION: PRUNE
11,HSF15_cooler_rnn_6f220,3,1,PRUNE,1.643132199998945,469,DECISION: PRUNE
11,HSF15_cooler_rnn_6f220,3,2,PRUNE,1.5847589000186417,469,DECISION: PRUNE
11,HSF15_cooler_rnn_6f220,3,3,PRUNE,1.5708894999988843,469,DECISION: PRUNE
11,HSF15_cooler_rnn_6f220,3,4,PRUNE,1.6016177000128664,469,DECISION: PRUNE
11,HSF15_cooler_rnn_6f220,3,5,PRUNE,1.6205735999974422,469,DECISION: PRUNE
11,HSF15_cooler_rnn_6f220,3,6,PRUNE,1.1745871999883093,469,DECISION: PRUNE
11,HSF15_cooler_rnn_6f220,3,7,PRUNE,1.2188411000242922,469,DECISION: PRUNE
12,HSF15_cooler_fcn_f4965,6,0,PRUNE,1.232006599981105,485,DECISION: PRUNE
12,HSF15_cooler_fcn_f4965,6,1,PRUNE,0.7462133999797516,485,DECISION: PRUNE
12,HSF15_cooler_fcn_f4965,6,2,PRUNE,0.7454408000048716,485,DECISION: PRUNE
12,HSF15_cooler_fcn_f4965,6,3,PRUNE,0.7459088999894448,485,DECISION: PRUNE
12,HSF15_cooler_fcn_f4965,6,4,PRUNE,0.7490573000104632,485,DECISION: PRUNE
12,HSF15_cooler_fcn_f4965,6,5,PRUNE,1.2147421000117902,485,DECISION: PRUNE
12,HSF15_cooler_fcn_f4965,6,6,PRUNE,0.7614870999823324,485,DECISION: PRUNE
12,HSF15_cooler_fcn_f4965,6,7,PRUNE,0.7570264999812935,485,DECISION: PRUNE
13,HSF15_cooler_transformer_dd64a,14,0,PRUNE,1.2171181000012439,486,DECISION: PRUNE
13,HSF15_cooler_transformer_dd64a,14,1,PRUNE,0.7440707000205293,486,DECISION: PRUNE
13,HSF15_cooler_transformer_dd64a,14,2,PRUNE,0.7303368000139017,486,DECISION: PRUNE
13,HSF15_cooler_transformer_dd64a,14,3,PRUNE,0.7372199000092223,486,DECISION: PRUNE
13,HSF15_cooler_transformer_dd64a,14,4,PRUNE,0.7574258999957237,486,DECISION: PRUNE
13,HSF15_cooler_transformer_dd64a,14,5,PRUNE,1.2726283999800216,486,DECISION: PRUNE
13,HSF15_cooler_transformer_dd64a,14,6,PRUNE,0.7496809000149369,486,DECISION: PRUNE
13,HSF15_cooler_transformer_dd64a,14,7,PRUNE,0.7619667999970261,486,DECISION: PRUNE
14,HSF15_cooler_rnn_f2e1c,20,0,PRUNE,1.2049559000006411,486,DECISION: PRUNE
14,HSF15_cooler_rnn_f2e1c,20,1,PRUNE,0.7953981000173371,486,DECISION: PRUNE
14,HSF15_cooler_rnn_f2e1c,20,2,PRUNE,0.7843659000063781,486,DECISION: PRUNE
14,HSF15_cooler_rnn_f2e1c,20,3,PRUNE,0.7783358999877237,486,DECISION: PRUNE
14,HSF15_cooler_rnn_f2e1c,20,4,PRUNE,0.7645056999754161,486,DECISION: PRUNE
14,HSF15_cooler_rnn_f2e1c,20,5,PRUNE,1.1904450999863911,486,DECISION: PRUNE
14,HSF15_cooler_rnn_f2e1c,20,6,PRUNE,0.7910230999987107,486,DECISION: PRUNE
14,HSF15_cooler_rnn_f2e1c,20,7,PRUNE,0.7424271999916527,486,DECISION: PRUNE
15,HSF15_cooler_fcn_a85ee,20,0,PRUNE,1.168803200009279,486,DECISION: PRUNE
15,HSF15_cooler_fcn_a85ee,20,1,PRUNE,0.7691291999944951,486,DECISION: PRUNE
15,HSF15_cooler_fcn_a85ee,20,2,PRUNE,0.7680768999853171,486,DECISION: PRUNE
15,HSF15_cooler_fcn_a85ee,20,3,PRUNE,0.7386420000111684,486,DECISION: PRUNE
15,HSF15_cooler_fcn_a85ee,20,4,PRUNE,0.7466214000014588,486,DECISION: PRUNE
15,HSF15_cooler_fcn_a85ee,20,5,PRUNE,1.2481758999929298,486,DECISION: PRUNE
15,HSF15_cooler_fcn_a85ee,20,6,PRUNE,0.7550503999809735,486,DECISION: PRUNE
15,HSF15_cooler_fcn_a85ee,20,7,PRUNE,0.7506665000109933,486,DECISION: PRUNE
16,HSF15_cooler_rnn_70e27,30,0,PRUNE,1.2094748999807052,486,DECISION: PRUNE
16,HSF15_cooler_rnn_70e27,30,1,PRUNE,0.779281399998581,486,DECISION: PRUNE
16,HSF15_cooler_rnn_70e27,30,2,PRUNE,0.7274018000171054,486,DECISION: PRUNE
16,HSF15_cooler_rnn_70e27,30,3,PRUNE,0.7662484000029508,486,DECISION: PRUNE
16,HSF15_cooler_rnn_70e27,30,4,PRUNE,0.7979505000112113,486,DECISION: PRUNE
16,HSF15_cooler_rnn_70e27,30,5,PRUNE,1.234892199980095,486,DECISION: PRUNE
16,HSF15_cooler_rnn_70e27,30,6,PRUNE,0.8089884000073653,486,DECISION: PRUNE
16,HSF15_cooler_rnn_70e27,30,7,PRUNE,0.8444451999966986,486,DECISION: PRUNE
17,HSF15_cooler_transformer_140db,9,0,PRUNE,1.2191996999899857,485,DECISION: PRUNE
17,HSF15_cooler_transformer_140db,9,1,PRUNE,0.7475875000236556,485,DECISION: PRUNE
17,HSF15_cooler_transformer_140db,9,2,PRUNE,0.7695082999998704,485,DECISION: PRUNE
17,HSF15_cooler_transformer_140db,9,3,PRUNE,0.7470430000103079,485,DECISION: PRUNE
17,HSF15_cooler_transformer_140db,9,4,PRUNE,0.733420800010208,485,DECISION: PRUNE
17,HSF15_cooler_transformer_140db,9,5,PRUNE,1.2442453000112437,485,DECISION: PRUNE
17,HSF15_cooler_transformer_140db,9,6,PRUNE,0.7640819999796804,485,DECISION: PRUNE
17,HSF15_cooler_transformer_140db,9,7,PRUNE,0.7537946999946143,485,DECISION: PRUNE
18,HSF15_cooler_rnn_9ccc1,5,0,PRUNE,1.2284133000066504,485,DECISION: PRUNE
18,HSF15_cooler_rnn_9ccc1,5,1,PRUNE,0.7321708999807015,485,DECISION: PRUNE
18,HSF15_cooler_rnn_9ccc1,5,2,PRUNE,0.7440580000111368,485,DECISION: PRUNE
18,HSF15_cooler_rnn_9ccc1,5,3,PRUNE,0.7376728000235744,485,DECISION: PRUNE
18,HSF15_cooler_rnn_9ccc1,5,4,PRUNE,0.747927799995523,485,DECISION: PRUNE
18,HSF15_cooler_rnn_9ccc1,5,5,PRUNE,1.2059844000032172,485,DECISION: PRUNE
18,HSF15_cooler_rnn_9ccc1,5,6,PRUNE,0.7484851999906823,485,DECISION: PRUNE
18,HSF15_cooler_rnn_9ccc1,5,7,PRUNE,0.7451964000065345,485,DECISION: PRUNE
19,HSF15_cooler_mscnn_e517b,23,0,PRUNE,1.2053688000014517,486,DECISION: PRUNE
19,HSF15_cooler_mscnn_e517b,23,1,PRUNE,0.795150999998441,486,DECISION: PRUNE
19,HSF15_cooler_mscnn_e517b,23,2,PRUNE,0.8427975999948103,486,DECISION: PRUNE
19,HSF15_cooler_mscnn_e517b,23,3,PRUNE,0.8040598999941722,486,DECISION: PRUNE
19,HSF15_cooler_mscnn_e517b,23,4,PRUNE,0.8096030000015162,486,DECISION: PRUNE
19,HSF15_cooler_mscnn_e517b,23,5,PRUNE,1.1925670999917202,486,DECISION: PRUNE
19,HSF15_cooler_mscnn_e517b,23,6,PRUNE,1.2299137000227347,486,DECISION: PRUNE
19,HSF15_cooler_mscnn_e517b,23,7,PRUNE,1.24750359999598,486,DECISION: PRUNE
20,HSF15_cooler_mscnn_ee0f7,3,0,PRUNE,1.5868319000001065,469,DECISION: PRUNE
20,HSF15_cooler_mscnn_ee0f7,3,1,PRUNE,1.5789593999797944,469,DECISION: PRUNE
20,HSF15_cooler_mscnn_ee0f7,3,2,PRUNE,1.603065700008301,469,DECISION: PRUNE
20,HSF15_cooler_mscnn_ee0f7,3,3,PRUNE,1.595590999990236,469,DECISION: PRUNE
20,HSF15_cooler_mscnn_ee0f7,3,4,PRUNE,1.6070233000209555,469,DECISION: PRUNE
20,HSF15_cooler_mscnn_ee0f7,3,5,PRUNE,1.6213954999984708,469,DECISION: PRUNE
20,HSF15_cooler_mscnn_ee0f7,3,6,PRUNE,1.1440261999960057,469,DECISION: PRUNE
20,HSF15_cooler_mscnn_ee0f7,3,7,PRUNE,1.1780719000089448,469,DECISION: PRUNE
21,HSF15_cooler_mscnn_79312,9,0,PRUNE,1.2246749000041746,485,DECISION: PRUNE
21,HSF15_cooler_mscnn_79312,9,1,PRUNE,0.754709400003776,485,DECISION: PRUNE
21,HSF15_cooler_mscnn_79312,9,2,PRUNE,0.7333288000081666,485,DECISION: PRUNE
21,HSF15_cooler_mscnn_79312,9,3,PRUNE,0.7392784999974538,485,DECISION: PRUNE
21,HSF15_cooler_mscnn_79312,9,4,PRUNE,0.7998068000015337,485,DECISION: PRUNE
21,HSF15_cooler_mscnn_79312,9,5,PRUNE,1.247037499997532,485,DECISION: PRUNE
21,HSF15_cooler_mscnn_79312,9,6,PRUNE,0.8040206000150647,485,DECISION: PRUNE
21,HSF15_cooler_mscnn_79312,9,7,PRUNE,0.7926052999973763,485,DECISION: PRUNE
22,HSF15_cooler_fcn_bc9b3,23,0,PRUNE,1.2694955000188202,486,DECISION: PRUNE
22,HSF15_cooler_fcn_bc9b3,23,1,PRUNE,0.7823308999941219,486,DECISION: PRUNE
22,HSF15_cooler_fcn_bc9b3,23,2,PRUNE,0.7935725999996066,486,DECISION: PRUNE
22,HSF15_cooler_fcn_bc9b3,23,3,PRUNE,0.7351042000227608,486,DECISION: PRUNE
22,HSF15_cooler_fcn_bc9b3,23,4,PRUNE,0.7856663999846205,486,DECISION: PRUNE
22,HSF15_cooler_fcn_bc9b3,23,5,PRUNE,1.207170200010296,486,DECISION: PRUNE
22,HSF15_cooler_fcn_bc9b3,23,6,PRUNE,0.778149999998277,486,DECISION: PRUNE
22,HSF15_cooler_fcn_bc9b3,23,7,PRUNE,0.7563170999928843,486,DECISION: PRUNE
23,HSF15_cooler_transformer_f9253,23,0,PRUNE,1.181612899992615,486,DECISION: PRUNE
23,HSF15_cooler_transformer_f9253,23,1,PRUNE,0.7641669999866281,486,DECISION: PRUNE
23,HSF15_cooler_transformer_f9253,23,2,PRUNE,0.7539682999777142,486,DECISION: PRUNE
23,HSF15_cooler_transformer_f9253,23,3,PRUNE,0.7526824999949895,486,DECISION: PRUNE
23,HSF15_cooler_transformer_f9253,23,4,PRUNE,0.7323531000001822,486,DECISION: PRUNE
23,HSF15_cooler_transformer_f9253,23,5,PRUNE,1.231120699987514,486,DECISION: PRUNE
23,HSF15_cooler_transformer_f9253,23,6,PRUNE,0.8245397999999113,486,DECISION: PRUNE
23,HSF15_cooler_transformer_f9253,23,7,PRUNE,0.7895011999935377,486,DECISION: PRUNE
24,HSF15_cooler_rnn_7a3d3,9,0,PRUNE,1.2304360999842174,485,DECISION: PRUNE
24,HSF15_cooler_rnn_7a3d3,9,1,PRUNE,0.7808167999901343,485,DECISION: PRUNE
24,HSF15_cooler_rnn_7a3d3,9,2,PRUNE,0.7510903000074904,485,DECISION: PRUNE
24,HSF15_cooler_rnn_7a3d3,9,3,PRUNE,0.774246699991636,485,DECISION: PRUNE
24,HSF15_cooler_rnn_7a3d3,9,4,PRUNE,0.8115967999910936,485,DECISION: PRUNE
24,HSF15_cooler_rnn_7a3d3,9,5,PRUNE,1.2295585999963805,485,DECISION: PRUNE
24,HSF15_cooler_rnn_7a3d3,9,6,PRUNE,0.7823427999974228,485,DECISION: PRUNE
24,HSF15_cooler_rnn_7a3d3,9,7,PRUNE,0.7769036999961827,485,DECISION: PRUNE
25,HSF15_cooler_rnn_8074e,10,0,PRUNE,1.2153604000050109,486,DECISION: PRUNE
25,HSF15_cooler_rnn_8074e,10,1,PRUNE,0.733013299992308,486,DECISION: PRUNE
25,HSF15_cooler_rnn_8074e,10,2,PRUNE,0.7534441000025254,486,DECISION: PRUNE
25,HSF15_cooler_rnn_8074e,10,3,PRUNE,0.7435300000070129,486,DECISION: PRUNE
25,HSF15_cooler_rnn_8074e,10,4,PRUNE,0.7455582999973558,486,DECISION: PRUNE
25,HSF15_cooler_rnn_8074e,10,5,PRUNE,1.1957371000025887,486,DECISION: PRUNE
25,HSF15_cooler_rnn_8074e,10,6,PRUNE,0.8299715999746695,486,DECISION: PRUNE
25,HSF15_cooler_rnn_8074e,10,7,PRUNE,0.7919630999967922,486,DECISION: PRUNE
26,HSF15_cooler_fcn_6c0af,23,0,PRUNE,1.2382087000005413,486,DECISION: PRUNE
26,HSF15_cooler_fcn_6c0af,23,1,PRUNE,0.814256400015438,486,DECISION: PRUNE
26,HSF15_cooler_fcn_6c0af,23,2,PRUNE,0.813643300003605,486,DECISION: PRUNE
26,HSF15_cooler_fcn_6c0af,23,3,PRUNE,0.8268023999989964,486,DECISION: PRUNE
26,HSF15_cooler_fcn_6c0af,23,4,PRUNE,0.7572182999865618,486,DECISION: PRUNE
26,HSF15_cooler_fcn_6c0af,23,5,PRUNE,1.2481035999953747,486,DECISION: PRUNE
26,HSF15_cooler_fcn_6c0af,23,6,PRUNE,0.8148707000073045,486,DECISION: PRUNE
26,HSF15_cooler_fcn_6c0af,23,7,PRUNE,0.7592469999799505,486,DECISION: PRUNE
27,HSF15_cooler_rnn_2f8d1,26,0,PRUNE,1.2279835999943316,486,DECISION: PRUNE
27,HSF15_cooler_rnn_2f8d1,26,1,PRUNE,0.7857922999828588,486,DECISION: PRUNE
27,HSF15_cooler_rnn_2f8d1,26,2,PRUNE,0.7969410000077914,486,DECISION: PRUNE
27,HSF15_cooler_rnn_2f8d1,26,3,PRUNE,0.7955220000003465,486,DECISION: PRUNE
27,HSF15_cooler_rnn_2f8d1,26,4,PRUNE,0.8361272999900393,486,DECISION: PRUNE
27,HSF15_cooler_rnn_2f8d1,26,5,PRUNE,1.2472609000105876,486,DECISION: PRUNE
27,HSF15_cooler_rnn_2f8d1,26,6,PRUNE,0.8132405999931507,486,DECISION: PRUNE
27,HSF15_cooler_rnn_2f8d1,26,7,PRUNE,0.8111759999883361,486,DECISION: PRUNE
28,HSF15_cooler_rnn_9e703,19,0,PRUNE,1.257721700007096,486,DECISION: PRUNE
28,HSF15_cooler_rnn_9e703,19,1,PRUNE,0.7959303000243381,486,DECISION: PRUNE
28,HSF15_cooler_rnn_9e703,19,2,PRUNE,0.7497504999919329,486,DECISION: PRUNE
28,HSF15_cooler_rnn_9e703,19,3,PRUNE,0.7377556999854278,486,DECISION: PRUNE
28,HSF15_cooler_rnn_9e703,19,4,PRUNE,0.7531106000242289,486,DECISION: PRUNE
28,HSF15_cooler_rnn_9e703,19,5,PRUNE,1.2726483999867924,486,DECISION: PRUNE
28,HSF15_cooler_rnn_9e703,19,6,PRUNE,0.7598934000125155,486,DECISION: PRUNE
28,HSF15_cooler_rnn_9e703,19,7,PRUNE,0.7982041999930516,486,DECISION: PRUNE
29,HSF15_cooler_fcn_694c0,11,0,PRUNE,1.2251957999833394,486,DECISION: PRUNE
29,HSF15_cooler_fcn_694c0,11,1,PRUNE,0.7534736999950837,486,DECISION: PRUNE
29,HSF15_cooler_fcn_694c0,11,2,PRUNE,0.7478326999989804,486,DECISION: PRUNE
29,HSF15_cooler_fcn_694c0,11,3,PRUNE,0.7342305000056513,486,DECISION: PRUNE
29,HSF15_cooler_fcn_694c0,11,4,PRUNE,0.7431841999932658,486,DECISION: PRUNE
29,HSF15_cooler_fcn_694c0,11,5,PRUNE,1.1970707000000402,486,DECISION: PRUNE
29,HSF15_cooler_fcn_694c0,11,6,PRUNE,0.8235579000029247,486,DECISION: PRUNE
29,HSF15_cooler_fcn_694c0,11,7,PRUNE,0.8300143000087701,486,DECISION: PRUNE
30,HSF15_cooler_rnn_ad654,7,0,PRUNE,1.2105611999868415,485,DECISION: PRUNE
30,HSF15_cooler_rnn_ad654,7,1,PRUNE,0.7941035000258125,485,DECISION: PRUNE
30,HSF15_cooler_rnn_ad654,7,2,PRUNE,0.8061914000136312,485,DECISION: PRUNE
30,HSF15_cooler_rnn_ad654,7,3,PRUNE,0.8115726000105496,485,DECISION: PRUNE
30,HSF15_cooler_rnn_ad654,7,4,PRUNE,0.7971994999970775,485,DECISION: PRUNE
30,HSF15_cooler_rnn_ad654,7,5,PRUNE,1.191792900004657,485,DECISION: PRUNE
30,HSF15_cooler_rnn_ad654,7,6,PRUNE,0.7848068999883253,485,DECISION: PRUNE
30,HSF15_cooler_rnn_ad654,7,7,PRUNE,0.7801316000113729,485,DECISION: PRUNE
31,HSF15_cooler_rnn_3a973,5,0,PRUNE,1.2389627999800723,485,DECISION: PRUNE
31,HSF15_cooler_rnn_3a973,5,1,PRUNE,0.7973552000185009,485,DECISION: PRUNE
31,HSF15_cooler_rnn_3a973,5,2,PRUNE,0.7985961000085808,485,DECISION: PRUNE
31,HSF15_cooler_rnn_3a973,5,3,PRUNE,0.815261100011412,485,DECISION: PRUNE
31,HSF15_cooler_rnn_3a973,5,4,PRUNE,0.9086262000200804,485,DECISION: PRUNE
31,HSF15_cooler_rnn_3a973,5,5,PRUNE,1.1622989999887068,485,DECISION: PRUNE
31,HSF15_cooler_rnn_3a973,5,6,PRUNE,0.7562275000091176,485,DECISION: PRUNE
31,HSF15_cooler_rnn_3a973,5,7,PRUNE,0.7594790000002831,485,DECISION: PRUNE
32,HSF15_cooler_rnn_634c5,73,0,PRUNE,1.2435719999775756,486,DECISION: PRUNE
32,HSF15_cooler_rnn_634c5,73,1,PRUNE,0.7417436999967322,486,DECISION: PRUNE
32,HSF15_cooler_rnn_634c5,73,2,PRUNE,0.8348824999993667,486,DECISION: PRUNE
32,HSF15_cooler_rnn_634c5,73,3,PRUNE,0.8154252999811433,486,DECISION: PRUNE
32,HSF15_cooler_rnn_634c5,73,4,PRUNE,0.762149899994256,486,DECISION: PRUNE
32,HSF15_cooler_rnn_634c5,73,5,PRUNE,1.2443760999885853,486,DECISION: PRUNE
32,HSF15_cooler_rnn_634c5,73,6,PRUNE,0.7547860000049695,486,DECISION: PRUNE
32,HSF15_cooler_rnn_634c5,73,7,PRUNE,0.7309868999873288,486,DECISION: PRUNE
33,HSF15_cooler_mscnn_a66e7,16,0,PRUNE,1.24091039999621,486,DECISION: PRUNE
33,HSF15_cooler_mscnn_a66e7,16,1,PRUNE,0.7511081999982707,486,DECISION: PRUNE
33,HSF15_cooler_mscnn_a66e7,16,2,PRUNE,0.7614638000086416,486,DECISION: PRUNE
33,HSF15_cooler_mscnn_a66e7,16,3,PRUNE,0.8079621999931987,486,DECISION: PRUNE
33,HSF15_cooler_mscnn_a66e7,16,4,PRUNE,0.8505175999889616,486,DECISION: PRUNE
33,HSF15_cooler_mscnn_a66e7,16,5,PRUNE,1.228596100001596,486,DECISION: PRUNE
