policy,experiment_id,seed,unit_id,trial,epoch,n_epochs,checkpoint,action,confidence,latency_s,tokens,votes,current_val,best_so_far_final_val,best_val_at_epoch,ground_truth_continue,label,after_effective_stop,final_val,epoch_time,raw
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_b0b7c,3,4,13,3,CONTINUE,1.0,2.1003555999486707,400,CONTINUE,0.35791369271274315,0.05679478052017229,0.15420148245262646,False,FC,False,0.5685867516816567,20.261398498828594,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_b0b7c,3,5,13,3,PRUNE,1.0,2.2409998000366613,409,PRUNE,0.6067060579887046,0.05679478052017229,0.18854179371932206,False,OK,False,0.5685867516816567,20.261398498828594,DECISION: PRUNE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_b0b7c,3,6,13,3,PRUNE,1.0,2.1806014999747276,409,PRUNE,0.6168639909582158,0.05679478052017229,0.26897974590364326,False,OK,False,0.5685867516816567,20.261398498828594,DECISION: PRUNE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_298e7,4,3,45,3,PRUNE,1.0,2.043409099976998,393,PRUNE,0.9838537696846806,0.05679478052017229,0.2553430354547418,False,OK,False,0.9806851258096106,38.829660156038074,DECISION: PRUNE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_298e7,4,4,45,3,PRUNE,1.0,2.1483393000089563,401,PRUNE,0.9834044629364994,0.05679478052017229,0.15420148245262646,False,OK,False,0.9806851258096106,38.829660156038074,DECISION: PRUNE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,3,43,3,PRUNE,1.0,1.99307540000882,393,PRUNE,0.12516140100954853,0.05679478052017229,0.2553430354547418,True,FP,False,0.013393603341668265,30.367144224255583,DECISION: PRUNE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,4,43,3,CONTINUE,1.0,2.0171372999902815,400,CONTINUE,0.09619580682297622,0.05679478052017229,0.15420148245262646,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,5,43,3,CONTINUE,1.0,1.9498552999575622,408,CONTINUE,0.061360041099024355,0.05679478052017229,0.18854179371932206,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,6,43,3,CONTINUE,1.0,2.1390103999874555,408,CONTINUE,0.05880814422144244,0.05679478052017229,0.26897974590364326,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,7,43,3,CONTINUE,1.0,2.153077299997676,408,CONTINUE,0.05903211831463234,0.05679478052017229,0.14491122209654933,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,8,43,3,CONTINUE,1.0,2.3112271999707446,408,CONTINUE,0.06562311391915406,0.05679478052017229,0.08760296974109459,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,9,43,3,CONTINUE,1.0,2.3038573000230826,408,CONTINUE,0.04360880779665837,0.05679478052017229,0.2280867549117307,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,10,43,3,CONTINUE,1.0,2.18582559999777,409,CONTINUE,0.04187850798282469,0.05679478052017229,0.09117999790446804,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,11,43,3,CONTINUE,1.0,2.12694059999194,409,CONTINUE,0.043915176359878155,0.05679478052017229,0.3060080436084999,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,12,43,3,CONTINUE,1.0,1.9279635999700986,409,CONTINUE,0.040914031924922656,0.05679478052017229,0.0691741129597728,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,13,43,3,CONTINUE,1.0,2.021273500053212,409,CONTINUE,0.03658596265438691,0.05679478052017229,0.07057046754481819,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,14,43,3,CONTINUE,1.0,2.2610848999465816,409,CONTINUE,0.030742906518498366,0.05679478052017229,0.05823339494547474,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,15,43,3,CONTINUE,1.0,2.008658899983857,409,CONTINUE,0.028494964801872708,0.05679478052017229,0.05868676807595299,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,16,43,3,CONTINUE,1.0,1.9424543000059202,409,CONTINUE,0.04286406892590713,0.05679478052017229,0.06399779969426747,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,17,43,3,CONTINUE,1.0,2.136352499946952,409,CONTINUE,0.04275071674260625,0.05679478052017229,0.05580858549087601,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,18,43,3,CONTINUE,1.0,2.1097132999566384,409,CONTINUE,0.026614585645096587,0.05679478052017229,0.056089685294486616,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,19,43,3,CONTINUE,1.0,2.118941900029313,409,CONTINUE,0.02894800285561788,0.05679478052017229,0.056228789482589484,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,20,43,3,CONTINUE,1.0,2.110466699989047,409,CONTINUE,0.03192980420025445,0.05679478052017229,0.0567329422574204,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,21,43,3,CONTINUE,1.0,2.154198299976997,409,CONTINUE,0.03307956019910882,0.05679478052017229,0.0565795253357541,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,22,43,3,CONTINUE,1.0,2.182230599981267,409,CONTINUE,0.015331206637676602,0.05679478052017229,0.05617573296509173,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,23,43,3,CONTINUE,1.0,2.277068799943663,409,CONTINUE,0.018735054443485163,0.05679478052017229,0.05616088963276962,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,24,43,3,CONTINUE,1.0,2.266255899972748,409,CONTINUE,0.01619708295675464,0.05679478052017229,0.05662423667659719,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,25,43,3,CONTINUE,1.0,2.125396399991587,409,CONTINUE,0.014703245745842695,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,26,43,3,CONTINUE,1.0,2.0354260000167415,409,CONTINUE,0.013871339408841093,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,27,43,3,CONTINUE,1.0,2.0908247999614105,409,CONTINUE,0.013587024280347677,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,28,43,3,CONTINUE,1.0,2.4996041000122204,409,CONTINUE,0.013755739234001441,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,29,43,3,CONTINUE,1.0,2.076979100005701,409,CONTINUE,0.013570944564272916,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,30,43,3,CONTINUE,1.0,2.250033100019209,409,CONTINUE,0.013614188507896344,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,31,43,3,CONTINUE,1.0,2.269416800001636,409,CONTINUE,0.013424188382582726,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,32,43,3,CONTINUE,1.0,2.2725549999740906,409,CONTINUE,0.013399837133809133,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,33,43,3,CONTINUE,1.0,2.142079700017348,409,CONTINUE,0.013457993950383511,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,34,43,3,CONTINUE,1.0,2.0934637000318617,409,CONTINUE,0.013363276381343138,0.05679478052017229,0.05679478052017229,True,OK,False,0.013393603341668265,30.367144224255583,DECISION: CONTINUE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,35,43,3,PRUNE,1.0,2.3242400999879465,410,PRUNE,0.013375926316001579,0.05679478052017229,0.05679478052017229,True,FP,False,0.013393603341668265,30.367144224255583,DECISION: PRUNE
llm:conservative:gemma3:27b:L2,HSF15_cooler_fcn,2,HSF15_cooler_fcn_0acb6,5,36,43,3,PRUNE,1.0,2.3210829999879934,410,PRUNE,0.013378155374988482,0.05679478052017229,0.05679478052017229,True,FP,False,0.013393603341668265,30.367144224255583,DECISION: PRUNE
